XVAL,YVAL,DENSITY
-9.6000,-8.2000,-0.074485
-9.6000,-8.1000,0.299876
-9.6000,-8.0000,0.010117
-9.6000,-7.9000,-0.024252
-9.6000,-7.8000,0.249710
-9.6000,-7.7000,0.366291
-9.6000,-7.6000,0.008975
-9.6000,-7.5000,0.129724
-9.6000,-7.4000,0.518739
-9.6000,-7.3000,-0.019868
-9.6000,-7.2000,0.448480
-9.6000,-7.1000,0.033309
-9.6000,-7.0000,0.088089
-9.6000,-6.9000,0.594490
-9.6000,-6.8000,0.714717
-9.6000,-6.7000,0.100280
-9.6000,-6.6000,0.339651
-9.6000,-6.5000,0.149513
-9.6000,-6.4000,0.466081
-9.6000,-6.3000,0.213711
-9.6000,-6.2000,0.447807
-9.6000,-6.1000,0.013067
-9.6000,-6.0000,0.062610
-9.6000,-5.9000,0.374005
-9.6000,-5.8000,-0.071811
-9.6000,-5.7000,0.128386
-9.6000,-5.6000,0.356127
-9.6000,-5.5000,0.565337
-9.6000,-5.4000,0.489432
-9.6000,-5.3000,0.071265
-9.6000,-5.2000,0.111982
-9.6000,-5.1000,0.641703
-9.6000,-5.0000,-0.053125
-9.6000,-4.9000,0.451945
-9.6000,-4.8000,0.082208
-9.6000,-4.7000,-0.120327
-9.6000,-4.6000,0.287738
-9.6000,-4.5000,0.292295
-9.6000,-4.4000,0.274637
-9.6000,-4.3000,0.041192
-9.6000,-4.2000,0.348252
-9.6000,-4.1000,0.455341
-9.6000,-4.0000,0.008220
-9.6000,-3.9000,0.738733
-9.6000,-3.8000,0.727525
-9.6000,-3.7000,0.661116
-9.6000,-3.6000,-0.087385
-9.6000,-3.5000,0.028299
-9.6000,-3.4000,0.730630
-9.6000,-3.3000,0.236413
-9.6000,-3.2000,0.150598
-9.6000,-3.1000,0.352817
-9.6000,-3.0000,-0.030950
-9.6000,-2.9000,0.198976
-9.6000,-2.8000,-0.035340
-9.6000,-2.7000,0.228669
-9.6000,-2.6000,0.616228
-9.6000,-2.5000,0.040145
-9.6000,-2.4000,0.661968
-9.6000,-2.3000,0.399452
-9.6000,-2.2000,0.157142
-9.6000,-2.1000,0.548766
-9.6000,-2.0000,0.178470
-9.6000,-1.9000,0.206934
-9.6000,-1.8000,0.555901
-9.6000,-1.7000,0.006485
-9.6000,-1.6000,0.247932
-9.6000,-1.5000,0.387001
-9.6000,-1.4000,0.114212
-9.6000,-1.3000,0.032696
-9.6000,-1.2000,0.011969
-9.6000,-1.1000,0.409755
-9.6000,-1.0000,0.232450
-9.6000,-0.9000,-0.138991
-9.6000,-0.8000,0.496793
-9.6000,-0.7000,0.001012
-9.6000,-0.6000,0.616963
-9.6000,-0.5000,0.623643
-9.6000,-0.4000,0.622081
-9.6000,-0.3000,0.493633
-9.6000,-0.2000,0.038408
-9.6000,-0.1000,0.456431
-9.6000,0.0000,-0.272308
-9.6000,0.1000,-0.118490
-9.6000,0.2000,-0.309212
-9.6000,0.3000,-0.014698
-9.6000,0.4000,-0.610598
-9.6000,0.5000,0.047961
-9.6000,0.6000,-0.530198
-9.6000,0.7000,-0.374965
-9.6000,0.8000,-0.567008
-9.6000,0.9000,-0.098385
-9.6000,1.0000,-0.557766
-9.6000,1.1000,-0.724089
-9.6000,1.2000,-0.312503
-9.6000,1.3000,-0.133405
-9.6000,1.4000,-0.615696
-9.6000,1.5000,-0.025265
-9.6000,1.6000,-0.311000
-9.6000,1.7000,-0.550458
-9.6000,1.8000,-0.362662
-9.6000,1.9000,-0.206398
-9.6000,2.0000,-0.623638
-9.6000,2.1000,-0.583355
-9.6000,2.2000,-0.579813
-9.6000,2.3000,-0.391849
-9.6000,2.4000,-0.632158
-9.6000,2.5000,-0.274788
-9.6000,2.6000,-0.122181
-9.6000,2.7000,0.124632
-9.6000,2.8000,-0.717731
-9.6000,2.9000,-0.713672
-9.6000,3.0000,-0.728777
-9.6000,3.1000,-0.289588
-9.6000,3.2000,-0.402256
-9.6000,3.3000,0.155996
-9.6000,3.4000,-0.650233
-9.6000,3.5000,-0.454445
-9.6000,3.6000,-0.731528
-9.6000,3.7000,-0.552384
-9.6000,3.8000,-0.203157
-9.6000,3.9000,-0.262167
-9.6000,4.0000,0.113080
-9.6000,4.1000,-0.555937
-9.6000,4.2000,-0.418983
-9.6000,4.3000,-0.263203
-9.6000,4.4000,-0.536175
-9.6000,4.5000,-0.623456
-9.6000,4.6000,-0.578541
-9.6000,4.7000,-0.512334
-9.6000,4.8000,-0.461499
-9.6000,4.9000,-0.195382
-9.6000,5.0000,-0.445306
-9.6000,5.1000,0.048922
-9.6000,5.2000,-0.302508
-9.6000,5.3000,-0.157380
-9.6000,5.4000,-0.171190
-9.6000,5.5000,-0.670471
-9.6000,5.6000,-0.258064
-9.6000,5.7000,-0.587134
-9.6000,5.8000,-0.174143
-9.6000,5.9000,-0.405066
-9.6000,6.0000,-0.477655
-9.6000,6.1000,-0.382954
-9.6000,6.2000,-0.615310
-9.6000,6.3000,-0.546928
-9.6000,6.4000,0.107026
-9.6000,6.5000,-0.693729
-9.6000,6.6000,-0.033437
-9.6000,6.7000,-0.274713
-9.6000,6.8000,-0.664634
-9.6000,6.9000,-0.133541
-9.6000,7.0000,-0.372705
-9.6000,7.1000,-0.225428
-9.6000,7.2000,-0.626672
-9.6000,7.3000,-0.421600
-9.6000,7.4000,-0.248973
-9.6000,7.5000,-0.079999
-9.6000,7.6000,-0.472199
-9.6000,7.7000,-0.428053
-9.6000,7.8000,-0.209901
-9.6000,7.9000,-0.138501
-9.6000,8.0000,-0.310311
-9.6000,8.1000,-0.645327
-9.6000,8.2000,-0.143469
-9.6000,8.3000,-0.514039
-9.6000,8.4000,-0.464883
-9.6000,8.5000,-0.372426
-9.6000,8.6000,-0.138867
-9.6000,8.7000,-0.081811
-9.6000,8.8000,-0.427070
-9.6000,8.9000,-0.101095
-9.6000,9.0000,-0.599879
-9.6000,9.1000,-0.498686
-9.6000,9.2000,-0.002912
-9.6000,9.3000,-0.042534
-9.6000,9.4000,-0.492940
-9.6000,9.5000,-0.638580
-9.6000,9.6000,-0.177281
-9.6000,9.7000,-0.059213
-9.6000,9.8000,-0.691601
-9.6000,9.9000,-0.345848
-9.6000,10.0000,-0.440848
-9.5000,-10.0000,0.062941
-9.5000,-9.9000,-0.019340
-9.5000,-9.8000,0.175031
-9.5000,-9.7000,0.369237
-9.5000,-9.6000,0.384426
-9.5000,-9.5000,0.364660
-9.5000,-9.4000,0.671022
-9.5000,-9.3000,-0.018698
-9.5000,-9.2000,0.264216
-9.5000,-9.1000,0.487668
-9.5000,-9.0000,0.444998
-9.5000,-8.9000,0.465643
-9.5000,-8.8000,0.077114
-9.5000,-8.7000,0.714947
-9.5000,-8.6000,0.128094
-9.5000,-8.5000,0.710149
-9.5000,-8.4000,0.163846
-9.5000,-8.3000,0.709311
-9.5000,-8.2000,0.070293
-9.5000,-8.1000,0.605417
-9.5000,-8.0000,-0.117796
-9.5000,-7.9000,0.007722
-9.5000,-7.8000,0.505976
-9.5000,-7.7000,0.128585
-9.5000,-7.6000,0.143184
-9.5000,-7.5000,0.156939
-9.5000,-7.4000,0.618330
-9.5000,-7.3000,0.145632
-9.5000,-7.2000,0.381844
-9.5000,-7.1000,0.635724
-9.5000,-7.0000,0.731658
-9.5000,-6.9000,0.129326
-9.5000,-6.8000,0.535858
-9.5000,-6.7000,0.506538
-9.5000,-6.6000,0.057035
-9.5000,-6.5000,0.410419
-9.5000,-6.4000,0.161546
-9.5000,-6.3000,0.079844
-9.5000,-6.2000,0.149166
-9.5000,-6.1000,0.268959
-9.5000,-6.0000,0.056733
-9.5000,-5.9000,0.521703
-9.5000,-5.8000,-0.031286
-9.5000,-5.7000,0.084628
-9.5000,-5.6000,0.311125
-9.5000,-5.5000,-0.001345
-9.5000,-5.4000,-0.055934
-9.5000,-5.3000,-0.030169
-9.5000,-5.2000,0.407951
-9.5000,-5.1000,0.502798
-9.5000,-5.0000,0.586037
-9.5000,-4.9000,0.396835
-9.5000,-4.8000,0.003566
-9.5000,-4.7000,0.203446
-9.5000,-4.6000,0.119179
-9.5000,-4.5000,0.249220
-9.5000,-4.4000,0.681825
-9.5000,-4.3000,0.238914
-9.5000,-4.2000,0.576565
-9.5000,-4.1000,0.734424
-9.5000,-4.0000,0.507247
-9.5000,-3.9000,0.424607
-9.5000,-3.8000,0.628904
-9.5000,-3.7000,0.637946
-9.5000,-3.6000,0.513023
-9.5000,-3.5000,0.234436
-9.5000,-3.4000,0.411064
-9.5000,-3.3000,0.396209
-9.5000,-3.2000,0.446632
-9.5000,-3.1000,0.121784
-9.5000,-3.0000,0.659169
-9.5000,-2.9000,0.326435
-9.5000,-2.8000,0.267125
-9.5000,-2.7000,0.524807
-9.5000,-2.6000,0.149587
-9.5000,-2.5000,0.090937
-9.5000,-2.4000,-0.078109
-9.5000,-2.3000,0.110850
-9.5000,-2.2000,0.159808
-9.5000,-2.1000,0.713484
-9.5000,-2.0000,0.413912
-9.5000,-1.9000,0.540071
-9.5000,-1.8000,0.261317
-9.5000,-1.7000,0.368961
-9.5000,-1.6000,0.069860
-9.5000,-1.5000,0.721532
-9.5000,-1.4000,0.466690
-9.5000,-1.3000,0.487757
-9.5000,-1.2000,0.774682
-9.5000,-1.1000,0.561478
-9.5000,-1.0000,-0.001853
-9.5000,-0.9000,0.069284
-9.5000,-0.8000,0.354268
-9.5000,-0.7000,0.646454
-9.5000,-0.6000,0.494164
-9.5000,-0.5000,0.337929
-9.5000,-0.4000,0.224993
-9.5000,-0.3000,0.093708
-9.5000,-0.2000,0.745228
-9.5000,-0.1000,0.570540
-9.5000,0.0000,-0.231203
-9.5000,0.1000,-0.152102
-9.5000,0.2000,-0.513822
-9.5000,0.3000,-0.237885
-9.5000,0.4000,-0.623046
-9.5000,0.5000,-0.536589
-9.5000,0.6000,-0.315427
-9.5000,0.7000,-0.650599
-9.5000,0.8000,-0.453025
-9.5000,0.9000,-0.443686
-9.5000,1.0000,-0.510244
-9.5000,1.1000,-0.209768
-9.5000,1.2000,-0.400573
-9.5000,1.3000,-0.051259
-9.5000,1.4000,-0.278745
-9.5000,1.5000,-0.180880
-9.5000,1.6000,0.013319
-9.5000,1.7000,-0.575409
-9.5000,1.8000,0.167757
-9.5000,1.9000,-0.423787
-9.5000,2.0000,-0.209529
-9.5000,2.1000,-0.168777
-9.5000,2.2000,-0.705513
-9.5000,2.3000,-0.129925
-9.5000,2.4000,-0.521853
-9.5000,2.5000,-0.605926
-9.5000,2.6000,-0.218907
-9.5000,2.7000,-0.575927
-9.5000,2.8000,-0.041283
-9.5000,2.9000,-0.722919
-9.5000,3.0000,-0.633016
-9.5000,3.1000,-0.656662
-9.5000,3.2000,-0.030703
-9.5000,3.3000,0.095015
-9.5000,3.4000,-0.050049
-9.5000,3.5000,-0.133165
-9.5000,3.6000,-0.001999
-9.5000,3.7000,-0.564889
-9.5000,3.8000,-0.240370
-9.5000,3.9000,-0.085398
-9.5000,4.0000,-0.310319
-9.5000,4.1000,-0.104722
-9.5000,4.2000,-0.121751
-9.5000,4.3000,-0.445869
-9.5000,4.4000,-0.675538
-9.5000,4.5000,-0.327607
-9.5000,4.6000,-0.007744
-9.5000,4.7000,-0.076358
-9.5000,4.8000,-0.591285
-9.5000,4.9000,-0.308588
-9.5000,5.0000,-0.194748
-9.5000,5.1000,-0.109690
-9.5000,5.2000,0.126666
-9.5000,5.3000,-0.198036
-9.5000,5.4000,-0.414775
-9.5000,5.5000,-0.262991
-9.5000,5.6000,-0.410230
-9.5000,5.7000,-0.662029
-9.5000,5.8000,-0.006557
-9.5000,5.9000,-0.566109
-9.5000,6.0000,-0.772862
-9.5000,6.1000,-0.023108
-9.5000,6.2000,-0.008614
-9.5000,6.3000,-0.573306
-9.5000,6.4000,-0.263152
-9.5000,6.5000,-0.353013
-9.5000,6.6000,0.047058
-9.5000,6.7000,-0.470007
-9.5000,6.8000,-0.663752
-9.5000,6.9000,-0.009367
-9.5000,7.0000,-0.453727
-9.5000,7.1000,-0.429587
-9.5000,7.2000,-0.563823
-9.5000,7.3000,-0.292853
-9.5000,7.4000,-0.599282
-9.5000,7.5000,0.037423
-9.5000,7.6000,-0.669963
-9.5000,7.7000,-0.124204
-9.5000,7.8000,-0.020231
-9.5000,7.9000,-0.647639
-9.5000,8.0000,-0.607006
-9.5000,8.1000,-0.272016
-9.5000,8.2000,0.045941
-9.5000,8.3000,-0.132811
-9.5000,8.4000,0.074447
-9.5000,8.5000,0.074740
-9.5000,8.6000,-0.645368
-9.5000,8.7000,-0.557428
-9.5000,8.8000,-0.670472
-9.5000,8.9000,-0.487773
-9.5000,9.0000,0.090486
-9.5000,9.1000,-0.311516
-9.5000,9.2000,-0.435167
-9.5000,9.3000,-0.619235
-9.5000,9.4000,-0.350629
-9.5000,9.5000,-0.382242
-9.5000,9.6000,-0.090541
-9.5000,9.7000,-0.342156
-9.5000,9.8000,-0.220919
-9.5000,9.9000,-0.030387
-9.5000,10.0000,-0.470890
-9.4000,-10.0000,0.398772
-9.4000,-9.9000,0.035191
-9.4000,-9.8000,0.557708
-9.4000,-9.7000,0.228890
-9.4000,-9.6000,0.373827
-9.4000,-9.5000,0.331429
-9.4000,-9.4000,0.080273
-9.4000,-9.3000,-0.037531
-9.4000,-9.2000,0.013469
-9.4000,-9.1000,0.656537
-9.4000,-9.0000,0.785877
-9.4000,-8.9000,0.674037
-9.4000,-8.8000,0.300481
-9.4000,-8.7000,0.162872
-9.4000,-8.6000,0.074249
-9.4000,-8.5000,0.163937
-9.4000,-8.4000,0.543488
-9.4000,-8.3000,0.502679
-9.4000,-8.2000,0.606828
-9.4000,-8.1000,0.107945
-9.4000,-8.0000,0.318833
-9.4000,-7.9000,0.068747
-9.4000,-7.8000,0.763020
-9.4000,-7.7000,0.268245
-9.4000,-7.6000,0.427809
-9.4000,-7.5000,0.336121
-9.4000,-7.4000,0.721816
-9.4000,-7.3000,0.500346
-9.4000,-7.2000,0.644616
-9.4000,-7.1000,0.114520
-9.4000,-7.0000,0.007624
-9.4000,-6.9000,0.710807
-9.4000,-6.8000,0.208269
-9.4000,-6.7000,0.163789
-9.4000,-6.6000,0.590678
-9.4000,-6.5000,0.505092
-9.4000,-6.4000,0.264375
-9.4000,-6.3000,0.101613
-9.4000,-6.2000,0.090230
-9.4000,-6.1000,0.554602
-9.4000,-6.0000,0.099441
-9.4000,-5.9000,0.493061
-9.4000,-5.8000,0.388887
-9.4000,-5.7000,0.498568
-9.4000,-5.6000,0.750848
-9.4000,-5.5000,-0.029904
-9.4000,-5.4000,0.560237
-9.4000,-5.3000,-0.040828
-9.4000,-5.2000,0.025592
-9.4000,-5.1000,0.006147
-9.4000,-5.0000,0.194588
-9.4000,-4.9000,-0.121939
-9.4000,-4.8000,-0.075195
-9.4000,-4.7000,0.697324
-9.4000,-4.6000,0.397837
-9.4000,-4.5000,0.403273
-9.4000,-4.4000,-0.005511
-9.4000,-4.3000,0.462798
-9.4000,-4.2000,-0.147138
-9.4000,-4.1000,0.431294
-9.4000,-4.0000,0.556653
-9.4000,-3.9000,0.340673
-9.4000,-3.8000,0.584379
-9.4000,-3.7000,-0.065277
-9.4000,-3.6000,0.695588
-9.4000,-3.5000,0.582442
-9.4000,-3.4000,-0.177024
-9.4000,-3.3000,0.147648
-9.4000,-3.2000,0.667440
-9.4000,-3.1000,0.258712
-9.4000,-3.0000,0.641705
-9.4000,-2.9000,-0.047950
-9.4000,-2.8000,0.201571
-9.4000,-2.7000,-0.189640
-9.4000,-2.6000,0.088804
-9.4000,-2.5000,0.588682
-9.4000,-2.4000,0.595115
-9.4000,-2.3000,0.669568
-9.4000,-2.2000,0.274889
-9.4000,-2.1000,0.350601
-9.4000,-2.0000,0.667586
-9.4000,-1.9000,0.243298
-9.4000,-1.8000,0.119629
-9.4000,-1.7000,0.578735
-9.4000,-1.6000,0.459362
-9.4000,-1.5000,0.535887
-9.4000,-1.4000,-0.142627
-9.4000,-1.3000,0.629357
-9.4000,-1.2000,0.699410
-9.4000,-1.1000,0.413063
-9.4000,-1.0000,0.394801
-9.4000,-0.9000,0.089473
-9.4000,-0.8000,0.152850
-9.4000,-0.7000,0.402654
-9.4000,-0.6000,0.082244
-9.4000,-0.5000,0.667841
-9.4000,-0.4000,0.456733
-9.4000,-0.3000,0.477287
-9.4000,-0.2000,-0.070770
-9.4000,-0.1000,0.587554
-9.4000,0.0000,-0.260880
-9.4000,0.1000,-0.652545
-9.4000,0.2000,-0.229725
-9.4000,0.3000,0.081871
-9.4000,0.4000,0.060431
-9.4000,0.5000,-0.000735
-9.4000,0.6000,-0.197914
-9.4000,0.7000,-0.711519
-9.4000,0.8000,-0.574516
-9.4000,0.9000,0.017416
-9.4000,1.0000,-0.248638
-9.4000,1.1000,0.104269
-9.4000,1.2000,-0.409792
-9.4000,1.3000,-0.376888
-9.4000,1.4000,-0.254581
-9.4000,1.5000,-0.087475
-9.4000,1.6000,-0.474060
-9.4000,1.7000,-0.461797
-9.4000,1.8000,-0.537370
-9.4000,1.9000,-0.513400
-9.4000,2.0000,-0.023967
-9.4000,2.1000,-0.572252
-9.4000,2.2000,-0.244538
-9.4000,2.3000,-0.253619
-9.4000,2.4000,-0.274694
-9.4000,2.5000,-0.292436
-9.4000,2.6000,-0.465732
-9.4000,2.7000,-0.328102
-9.4000,2.8000,-0.060756
-9.4000,2.9000,-0.087019
-9.4000,3.0000,-0.360024
-9.4000,3.1000,-0.425195
-9.4000,3.2000,-0.599198
-9.4000,3.3000,-0.559457
-9.4000,3.4000,-0.211794
-9.4000,3.5000,0.154044
-9.4000,3.6000,-0.528573
-9.4000,3.7000,-0.068313
-9.4000,3.8000,0.013649
-9.4000,3.9000,-0.674474
-9.4000,4.0000,-0.402029
-9.4000,4.1000,-0.332369
-9.4000,4.2000,-0.541845
-9.4000,4.3000,-0.454324
-9.4000,4.4000,0.042546
-9.4000,4.5000,-0.295989
-9.4000,4.6000,-0.294254
-9.4000,4.7000,-0.468199
-9.4000,4.8000,-0.248978
-9.4000,4.9000,-0.584510
-9.4000,5.0000,-0.135516
-9.4000,5.1000,-0.225889
-9.4000,5.2000,-0.221860
-9.4000,5.3000,-0.211846
-9.4000,5.4000,-0.032512
-9.4000,5.5000,-0.204132
-9.4000,5.6000,-0.292444
-9.4000,5.7000,-0.032805
-9.4000,5.8000,-0.217141
-9.4000,5.9000,0.036470
-9.4000,6.0000,-0.269656
-9.4000,6.1000,-0.309463
-9.4000,6.2000,-0.238408
-9.4000,6.3000,-0.252628
-9.4000,6.4000,-0.040237
-9.4000,6.5000,-0.084365
-9.4000,6.6000,0.065331
-9.4000,6.7000,-0.638890
-9.4000,6.8000,-0.135508
-9.4000,6.9000,-0.428533
-9.4000,7.0000,0.024035
-9.4000,7.1000,-0.471397
-9.4000,7.2000,-0.526919
-9.4000,7.3000,-0.249247
-9.4000,7.4000,-0.246373
-9.4000,7.5000,-0.571854
-9.4000,7.6000,-0.525207
-9.4000,7.7000,-0.371825
-9.4000,7.8000,-0.686538
-9.4000,7.9000,-0.327112
-9.4000,8.0000,0.128034
-9.4000,8.1000,-0.490813
-9.4000,8.2000,-0.255718
-9.4000,8.3000,0.106712
-9.4000,8.4000,-0.508592
-9.4000,8.5000,-0.644229
-9.4000,8.6000,-0.620602
-9.4000,8.7000,-0.300981
-9.4000,8.8000,-0.037855
-9.4000,8.9000,-0.394744
-9.4000,9.0000,-0.478110
-9.4000,9.1000,-0.235902
-9.4000,9.2000,-0.734404
-9.4000,9.3000,-0.348221
-9.4000,9.4000,-0.189731
-9.4000,9.5000,-0.685876
-9.4000,9.6000,-0.475261
-9.4000,9.7000,-0.702824
-9.4000,9.8000,-0.396809
-9.4000,9.9000,-0.759923
-9.4000,10.0000,-0.075868
-9.3000,-10.0000,0.538718
-9.3000,-9.9000,0.068131
-9.3000,-9.8000,-0.005625
-9.3000,-9.7000,0.652774
-9.3000,-9.6000,0.699331
-9.3000,-9.5000,0.366499
-9.3000,-9.4000,0.034169
-9.3000,-9.3000,-0.089610
-9.3000,-9.2000,0.333546
-9.3000,-9.1000,0.293939
-9.3000,-9.0000,0.372680
-9.3000,-8.9000,0.308838
-9.3000,-8.8000,0.257032
-9.3000,-8.7000,0.243855
-9.3000,-8.6000,0.684809
-9.3000,-8.5000,0.212028
-9.3000,-8.4000,0.117950
-9.3000,-8.3000,0.584380
-9.3000,-8.2000,0.105467
-9.3000,-8.1000,0.058377
-9.3000,-8.0000,0.212898
-9.3000,-7.9000,0.178342
-9.3000,-7.8000,0.266589
-9.3000,-7.7000,-0.027452
-9.3000,-7.6000,0.039086
-9.3000,-7.5000,0.417600
-9.3000,-7.4000,0.379100
-9.3000,-7.3000,0.276924
-9.3000,-7.2000,0.615513
-9.3000,-7.1000,0.181741
-9.3000,-7.0000,0.223633
-9.3000,-6.9000,-0.050124
-9.3000,-6.8000,0.202584
-9.3000,-6.7000,0.440112
-9.3000,-6.6000,-0.146750
-9.3000,-6.5000,0.599006
-9.3000,-6.4000,0.275272
-9.3000,-6.3000,0.568165
-9.3000,-6.2000,-0.030383
-9.3000,-6.1000,0.468631
-9.3000,-6.0000,0.294677
-9.3000,-5.9000,0.145888
-9.3000,-5.8000,0.414841
-9.3000,-5.7000,0.278721
-9.3000,-5.6000,0.451270
-9.3000,-5.5000,0.139610
-9.3000,-5.4000,0.102845
-9.3000,-5.3000,0.331648
-9.3000,-5.2000,0.335291
-9.3000,-5.1000,0.406650
-9.3000,-5.0000,0.065037
-9.3000,-4.9000,0.625744
-9.3000,-4.8000,0.511007
-9.3000,-4.7000,0.468561
-9.3000,-4.6000,0.587525
-9.3000,-4.5000,0.306896
-9.3000,-4.4000,0.500790
-9.3000,-4.3000,0.629884
-9.3000,-4.2000,0.063057
-9.3000,-4.1000,0.663916
-9.3000,-4.0000,0.228907
-9.3000,-3.9000,0.163828
-9.3000,-3.8000,0.329779
-9.3000,-3.7000,0.036223
-9.3000,-3.6000,0.223692
-9.3000,-3.5000,0.442019
-9.3000,-3.4000,0.657973
-9.3000,-3.3000,0.058157
-9.3000,-3.2000,0.788144
-9.3000,-3.1000,0.541587
-9.3000,-3.0000,0.270375
-9.3000,-2.9000,0.241625
-9.3000,-2.8000,0.319306
-9.3000,-2.7000,0.264219
-9.3000,-2.6000,0.574467
-9.3000,-2.5000,0.585201
-9.3000,-2.4000,0.489025
-9.3000,-2.3000,0.188273
-9.3000,-2.2000,0.098476
-9.3000,-2.1000,0.114881
-9.3000,-2.0000,0.180025
-9.3000,-1.9000,0.315604
-9.3000,-1.8000,0.222095
-9.3000,-1.7000,0.505049
-9.3000,-1.6000,-0.113109
-9.3000,-1.5000,0.050683
-9.3000,-1.4000,0.343058
-9.3000,-1.3000,0.402587
-9.3000,-1.2000,0.447802
-9.3000,-1.1000,0.489444
-9.3000,-1.0000,0.274620
-9.3000,-0.9000,-0.125484
-9.3000,-0.8000,0.597724
-9.3000,-0.7000,0.624344
-9.3000,-0.6000,0.162440
-9.3000,-0.5000,0.657569
-9.3000,-0.4000,-0.012492
-9.3000,-0.3000,0.129250
-9.3000,-0.2000,0.061841
-9.3000,-0.1000,0.710986
-9.3000,0.0000,-0.633906
-9.3000,0.1000,-0.616774
-9.3000,0.2000,-0.693564
-9.3000,0.3000,-0.420468
-9.3000,0.4000,0.109282
-9.3000,0.5000,-0.118131
-9.3000,0.6000,-0.219611
-9.3000,0.7000,0.002903
-9.3000,0.8000,-0.320265
-9.3000,0.9000,-0.101780
-9.3000,1.0000,-0.107076
-9.3000,1.1000,-0.663641
-9.3000,1.2000,-0.263293
-9.3000,1.3000,-0.417867
-9.3000,1.4000,-0.351582
-9.3000,1.5000,-0.066417
-9.3000,1.6000,-0.484205
-9.3000,1.7000,-0.407490
-9.3000,1.8000,-0.700294
-9.3000,1.9000,0.146090
-9.3000,2.0000,-0.457317
-9.3000,2.1000,-0.318435
-9.3000,2.2000,-0.166178
-9.3000,2.3000,-0.500778
-9.3000,2.4000,-0.104995
-9.3000,2.5000,-0.263003
-9.3000,2.6000,-0.639315
-9.3000,2.7000,0.135786
-9.3000,2.8000,-0.198326
-9.3000,2.9000,0.091107
-9.3000,3.0000,-0.007805
-9.3000,3.1000,-0.570481
-9.3000,3.2000,-0.280000
-9.3000,3.3000,0.093118
-9.3000,3.4000,-0.507285
-9.3000,3.5000,-0.334297
-9.3000,3.6000,0.077241
-9.3000,3.7000,-0.110131
-9.3000,3.8000,-0.221543
-9.3000,3.9000,-0.174545
-9.3000,4.0000,-0.549080
-9.3000,4.1000,-0.557054
-9.3000,4.2000,-0.319132
-9.3000,4.3000,-0.532660
-9.3000,4.4000,0.045954
-9.3000,4.5000,-0.414229
-9.3000,4.6000,0.135473
-9.3000,4.7000,-0.365933
-9.3000,4.8000,-0.630891
-9.3000,4.9000,-0.025992
-9.3000,5.0000,-0.558748
-9.3000,5.1000,0.000463
-9.3000,5.2000,-0.493662
-9.3000,5.3000,-0.674839
-9.3000,5.4000,0.125769
-9.3000,5.5000,-0.529612
-9.3000,5.6000,-0.237540
-9.3000,5.7000,-0.683157
-9.3000,5.8000,-0.235032
-9.3000,5.9000,-0.289002
-9.3000,6.0000,-0.250478
-9.3000,6.1000,-0.552087
-9.3000,6.2000,-0.090313
-9.3000,6.3000,-0.567418
-9.3000,6.4000,-0.406145
-9.3000,6.5000,-0.420284
-9.3000,6.6000,-0.307169
-9.3000,6.7000,-0.434708
-9.3000,6.8000,-0.493803
-9.3000,6.9000,-0.228878
-9.3000,7.0000,0.087630
-9.3000,7.1000,-0.205575
-9.3000,7.2000,-0.131097
-9.3000,7.3000,-0.682708
-9.3000,7.4000,-0.552121
-9.3000,7.5000,-0.652802
-9.3000,7.6000,-0.688575
-9.3000,7.7000,-0.234510
-9.3000,7.8000,-0.009065
-9.3000,7.9000,-0.428581
-9.3000,8.0000,-0.764829
-9.3000,8.1000,-0.452889
-9.3000,8.2000,-0.723111
-9.3000,8.3000,-0.012587
-9.3000,8.4000,-0.451502
-9.3000,8.5000,-0.178227
-9.3000,8.6000,-0.411758
-9.3000,8.7000,-0.480774
-9.3000,8.8000,-0.400389
-9.3000,8.9000,-0.014563
-9.3000,9.0000,-0.723019
-9.3000,9.1000,-0.411979
-9.3000,9.2000,-0.331940
-9.3000,9.3000,-0.193453
-9.3000,9.4000,-0.008974
-9.3000,9.5000,-0.356099
-9.3000,9.6000,-0.171647
-9.3000,9.7000,-0.115284
-9.3000,9.8000,-0.434062
-9.3000,9.9000,-0.718438
-9.3000,10.0000,-0.492311
-9.2000,-10.0000,0.030302
-9.2000,-9.9000,-0.014942
-9.2000,-9.8000,0.120404
-9.2000,-9.7000,-0.005411
-9.2000,-9.6000,0.070554
-9.2000,-9.5000,0.091377
-9.2000,-9.4000,0.501775
-9.2000,-9.3000,0.624317
-9.2000,-9.2000,0.354855
-9.2000,-9.1000,0.186842
-9.2000,-9.0000,0.369768
-9.2000,-8.9000,0.071671
-9.2000,-8.8000,0.451616
-9.2000,-8.7000,-0.110238
-9.2000,-8.6000,0.339786
-9.2000,-8.5000,0.508940
-9.2000,-8.4000,0.377896
-9.2000,-8.3000,0.632382
-9.2000,-8.2000,0.454970
-9.2000,-8.1000,0.229428
-9.2000,-8.0000,0.669865
-9.2000,-7.9000,0.456902
-9.2000,-7.8000,0.719749
-9.2000,-7.7000,0.623225
-9.2000,-7.6000,0.571921
-9.2000,-7.5000,0.624592
-9.2000,-7.4000,0.561039
-9.2000,-7.3000,-0.080849
-9.2000,-7.2000,0.154409
-9.2000,-7.1000,0.572810
-9.2000,-7.0000,0.232618
-9.2000,-6.9000,-0.096811
-9.2000,-6.8000,0.496382
-9.2000,-6.7000,0.053921
-9.2000,-6.6000,0.712468
-9.2000,-6.5000,-0.006826
